,h2,ch4,c2h6,c2h4,c2h2,act
0,6.45197924455839,2.1040941106636595,6.448968899725054,9.999475737043902e-05,9.999435625920675e-05,1
1,6.784408747466555,4.167634620311979,4.114552452554378,4.4879017547924525,3.022268580351177,1
2,4.003470835534789,2.0159923775375557,1.556970046928594,1.0697999652576,2.1842339645632083,1
3,4.985580329926468,2.5367541184091715,9.999479327290683e-05,3.2888355549896957,9.999435625920675e-05,1
4,7.85580605693922,5.312788770583752,3.779964416915634,1.856734322075132,1.824201574827315,1
5,8.761638023212058,5.033784452137201,3.7518274624470096,1.0697999652576,9.999435625920675e-05,1
6,7.766157231790077,5.349751744705497,2.9404396548800418,9.999475737043902e-05,9.999435625920675e-05,1
7,4.967795815168688,2.5320433076875952,2.6888531820075725,1.0376344526882864,1.1321830918992846,1
8,4.343534411931854,2.5367541184091715,9.999479327290683e-05,9.999475737043902e-05,9.999435625920675e-05,1
9,4.373950176788238,2.740481801998804,3.5943634894713163,9.999475737043902e-05,1.4535445322755316,1
10,6.367772033499418,4.009522455152573,4.300621893303053,1.856734322075132,9.999435625920675e-05,1
11,6.4992396914952275,2.198038463386733,9.999479327290683e-05,3.6290542851391305,9.999435625920675e-05,1
12,4.279113975074118,2.025266856853271,9.999479327290683e-05,1.3406279723249495,9.999435625920675e-05,1
13,8.82231768726889,6.156382689267654,5.559754876655491,1.7159664578008262,2.0628863090770544,1
14,4.666011580147159,2.183158477622811,1.34724805418483,0.6816027585830234,0.6631002020538248,1
15,6.213885547206738,3.8278121973053727,1.556970046928594,3.861498272936527,3.9141649198330764,1
16,5.435851856879622,2.954182152200572,2.6193223602104334,2.870080128623912,9.999435625920675e-05,1
17,6.784408747466555,4.973571816954454,5.267937104627709,5.28746314404733,4.549303497189736,1
18,9.472006137568584,6.539515888217113,0.6832924198582071,1.0697999652576,9.999435625920675e-05,1
19,6.894895731703367,3.942013787267843,1.6798698070807567,0.8571063978819071,9.999435625920675e-05,1
20,4.83473615145242,2.4627416829014015,2.4052889850672434,1.1880957855756142,9.999435625920675e-05,1
21,4.768225087974212,0.4455367926590864,0.20934807743335357,0.17155210588161732,9.999435625920675e-05,1
22,7.31098661404704,4.973571816954454,5.267937104627709,5.205470429339072,4.529420671471935,1
23,6.548710377265646,3.790524315658576,3.2809419556953423,3.4935584948322775,1.0244093244218,1
24,6.1401645290938704,3.644863323696249,3.7518274624470096,2.411528973248892,9.999435625920675e-05,1
25,7.599996124889073,5.315680336791309,3.399163377801864,1.0697999652576,2.4853651973483775,1
26,3.777041114108135,3.5183221528265904,3.9645627096761555,3.2155763585160737,2.7953996217812085,1
27,6.784408747466555,4.212514687433591,3.047838311057943,9.999475737043902e-05,9.999435625920675e-05,1
28,9.472006137568584,6.539515888217113,9.999479327290683e-05,9.999475737043902e-05,9.999435625920675e-05,1
29,3.0593992953380047,2.5225307485079917,1.920770239106124,2.3553723554130146,2.770882567751726,1
30,5.5779820450816,3.1182007729353676,3.172505719532816,1.856734322075132,9.999435625920675e-05,1
31,4.343534411931854,1.5107118263423178,2.3613147907594025,2.1784294262644814,9.999435625920675e-05,1
32,8.246446390961095,6.073107552248066,5.480795933951241,7.320849268405727,5.53190735255489,1
33,6.709002771889372,4.132821684129482,2.860395911763953,1.3406279723249495,9.999435625920675e-05,1
34,6.0459140682903465,3.6821718562424737,3.942261006495511,3.641270014380734,2.2861254192467606,1
35,4.3199623032687855,1.5107118263423178,1.0739934225478773,0.6816027585830234,9.999435625920675e-05,1
36,8.759170826568576,5.802936194647008,4.567077058148321,9.999475737043902e-05,9.999435625920675e-05,1
37,4.8393894251136915,2.3203005546432642,1.945303445363984,2.593912445198058,9.999435625920675e-05,1
38,4.403281823472844,2.5822797374927515,0.6832924198582071,1.3406279723249495,0.6631002020538248,1
39,4.666011580147159,2.8613088481717677,3.4101061076776285,9.999475737043902e-05,9.999435625920675e-05,1
40,4.517426230620555,2.380558182568102,4.561928118413489,9.999475737043902e-05,9.999435625920675e-05,1
41,4.6967672881053035,2.740481801998804,3.399163377801864,1.856734322075132,9.999435625920675e-05,1
42,4.778067979421373,1.8028408883634224,9.999479327290683e-05,1.7159664578008262,9.999435625920675e-05,1
43,6.784408747466555,4.167634620311979,4.114552452554378,3.4935584948322775,3.022268580351177,1
44,7.583412904475065,1.9166253106329654,9.999479327290683e-05,9.999475737043902e-05,9.999435625920675e-05,1
45,5.0029794151391895,2.704031420025599,1.726892441468825,3.1062134106514074,3.4566439847335726,1
46,3.907090723117101,6.073107552248066,6.521133053807064,6.35541777392357,5.323599108040384,1
47,4.571975306515025,1.5733483269304862,0.47763857935576814,0.019793101739579277,0.01977738914602771,1
48,3.2436478876243116,3.9404964043307644,9.999479327290683e-05,4.8578526538265665,5.138695818146705,1
49,4.4246135907008775,2.6251532688200685,9.999479327290683e-05,9.999475737043902e-05,9.999435625920675e-05,1
50,4.536016648342298,5.628280412342438,4.935634625658995,2.083981440565065,1.9136244145768389,1
51,3.0121026703636646,1.6254021461176533,2.6888531820075725,1.4504227733406574,9.999435625920675e-05,1
52,7.374953545521439,4.41779327368979,1.0739934225478773,4.549606737734298,4.259170149986826,1
53,5.189446956422933,5.354062827230644,6.051909136469669,0.6816027585830234,0.6631002020538248,1
